park_name,park_unit,state,year,month,month_name,date,visitor_count,average_temperature_f,precipitation_in,latitude,climate_zone
Hot Springs,HOSP,AR,2010,4,April,2010-04-01,91826,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2010,5,May,2010-05-01,118063,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2010,6,June,2010-06-01,150858,NA,3,NA,NA
Hot Springs,HOSP,AR,2010,7,July,2010-07-01,183653,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2010,8,August,2010-08-01,170535,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2010,9,September,2010-09-01,137740,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2010,10,October,2010-10-01,111504,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2010,11,November,2010-11-01,91826,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2010,12,December,2010-12-01,85267,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2011,1,January,2011-01-01,48872,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2011,2,February,2011-02-01,55854,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2011,3,March,2011-03-01,76799,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2011,4,April,2011-04-01,97745,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2011,5,May,2011-05-01,125672,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2011,6,June,2011-06-01,160581,NA,3,NA,NA
Hot Springs,HOSP,AR,2011,7,July,2011-07-01,195490,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2011,8,August,2011-08-01,181526,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2011,9,September,2011-09-01,146617,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2011,10,October,2011-10-01,118690,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2011,11,November,2011-11-01,97745,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2011,12,December,2011-12-01,90763,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2012,1,January,2012-01-01,45588,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2012,2,February,2012-02-01,52100,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2012,3,March,2012-03-01,71638,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2012,4,April,2012-04-01,91175,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2012,5,May,2012-05-01,117225,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2012,6,June,2012-06-01,149788,NA,3,NA,NA
Hot Springs,HOSP,AR,2012,7,July,2012-07-01,182351,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2012,8,August,2012-08-01,169326,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2012,9,September,2012-09-01,136763,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2012,10,October,2012-10-01,110713,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2012,11,November,2012-11-01,91175,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2012,12,December,2012-12-01,84663,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2013,1,January,2013-01-01,46400,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2013,2,February,2013-02-01,53029,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2013,3,March,2013-03-01,72915,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2013,4,April,2013-04-01,92800,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2013,5,May,2013-05-01,119315,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2013,6,June,2013-06-01,152458,NA,3,NA,NA
Hot Springs,HOSP,AR,2013,7,July,2013-07-01,185601,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2013,8,August,2013-08-01,172343,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2013,9,September,2013-09-01,139200,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2013,10,October,2013-10-01,112686,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2013,11,November,2013-11-01,92800,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2013,12,December,2013-12-01,86172,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2014,1,January,2014-01-01,49857,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2014,2,February,2014-02-01,56979,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2014,3,March,2014-03-01,78347,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2014,4,April,2014-04-01,99714,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2014,5,May,2014-05-01,128204,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2014,6,June,2014-06-01,163816,NA,3,NA,NA
Hot Springs,HOSP,AR,2014,7,July,2014-07-01,199428,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2014,8,August,2014-08-01,185183,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2014,9,September,2014-09-01,149571,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2014,10,October,2014-10-01,121081,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2014,11,November,2014-11-01,99714,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2014,12,December,2014-12-01,92591,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2015,1,January,2015-01-01,49636,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2015,2,February,2015-02-01,56726,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2015,3,March,2015-03-01,77999,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2015,4,April,2015-04-01,99271,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2015,5,May,2015-05-01,127635,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2015,6,June,2015-06-01,163089,NA,3,NA,NA
Hot Springs,HOSP,AR,2015,7,July,2015-07-01,198543,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2015,8,August,2015-08-01,184361,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2015,9,September,2015-09-01,148907,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2015,10,October,2015-10-01,120544,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2015,11,November,2015-11-01,99271,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2015,12,December,2015-12-01,92181,NA,2.3,NA,NA
Hot Springs,HOSP,AR,2016,1,January,2016-01-01,54051,NA,2.1,NA,NA
Hot Springs,HOSP,AR,2016,2,February,2016-02-01,61772,NA,1.9,NA,NA
Hot Springs,HOSP,AR,2016,3,March,2016-03-01,84936,NA,2.4,NA,NA
Hot Springs,HOSP,AR,2016,4,April,2016-04-01,108101,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2016,5,May,2016-05-01,138987,NA,3.1,NA,NA
Hot Springs,HOSP,AR,2016,6,June,2016-06-01,177594,NA,3,NA,NA
Hot Springs,HOSP,AR,2016,7,July,2016-07-01,216202,NA,2.7,NA,NA
Hot Springs,HOSP,AR,2016,8,August,2016-08-01,200759,NA,2.6,NA,NA
Hot Springs,HOSP,AR,2016,9,September,2016-09-01,162152,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2016,10,October,2016-10-01,131266,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2016,11,November,2016-11-01,108101,NA,2.5,NA,NA
Hot Springs,HOSP,AR,2016,12,December,2016-12-01,100380,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2007,1,January,2007-01-01,45464,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2007,2,February,2007-02-01,51959,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2007,3,March,2007-03-01,71444,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2007,4,April,2007-04-01,90929,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2007,5,May,2007-05-01,116908,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2007,6,June,2007-06-01,149383,NA,3,NA,NA
Joshua Tree,JOTR,CA,2007,7,July,2007-07-01,181857,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2007,8,August,2007-08-01,168867,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2007,9,September,2007-09-01,136393,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2007,10,October,2007-10-01,110413,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2007,11,November,2007-11-01,90929,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2007,12,December,2007-12-01,84434,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2008,1,January,2008-01-01,48736,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2008,2,February,2008-02-01,55698,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2008,3,March,2008-03-01,76585,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2008,4,April,2008-04-01,97471,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2008,5,May,2008-05-01,125320,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2008,6,June,2008-06-01,160131,NA,3,NA,NA
Joshua Tree,JOTR,CA,2008,7,July,2008-07-01,194942,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2008,8,August,2008-08-01,181018,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2008,9,September,2008-09-01,146207,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2008,10,October,2008-10-01,118358,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2008,11,November,2008-11-01,97471,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2008,12,December,2008-12-01,90509,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2009,1,January,2009-01-01,45656,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2009,2,February,2009-02-01,52179,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2009,3,March,2009-03-01,71746,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2009,4,April,2009-04-01,91313,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2009,5,May,2009-05-01,117402,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2009,6,June,2009-06-01,150014,NA,3,NA,NA
Joshua Tree,JOTR,CA,2009,7,July,2009-07-01,182626,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2009,8,August,2009-08-01,169581,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2009,9,September,2009-09-01,136969,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2009,10,October,2009-10-01,110880,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2009,11,November,2009-11-01,91313,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2009,12,December,2009-12-01,84791,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2010,1,January,2010-01-01,50224,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2010,2,February,2010-02-01,57399,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2010,3,March,2010-03-01,78924,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2010,4,April,2010-04-01,100448,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2010,5,May,2010-05-01,129148,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2010,6,June,2010-06-01,165022,NA,3,NA,NA
Joshua Tree,JOTR,CA,2010,7,July,2010-07-01,200897,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2010,8,August,2010-08-01,186547,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2010,9,September,2010-09-01,150672,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2010,10,October,2010-10-01,121973,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2010,11,November,2010-11-01,100448,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2010,12,December,2010-12-01,93273,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2011,1,January,2011-01-01,48868,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2011,2,February,2011-02-01,55849,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2011,3,March,2011-03-01,76793,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2011,4,April,2011-04-01,97737,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2011,5,May,2011-05-01,125661,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2011,6,June,2011-06-01,160567,NA,3,NA,NA
Joshua Tree,JOTR,CA,2011,7,July,2011-07-01,195473,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2011,8,August,2011-08-01,181511,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2011,9,September,2011-09-01,146605,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2011,10,October,2011-10-01,118680,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2011,11,November,2011-11-01,97737,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2011,12,December,2011-12-01,90755,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2012,1,January,2012-01-01,48864,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2012,2,February,2012-02-01,55845,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2012,3,March,2012-03-01,76786,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2012,4,April,2012-04-01,97728,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2012,5,May,2012-05-01,125651,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2012,6,June,2012-06-01,160553,NA,3,NA,NA
Joshua Tree,JOTR,CA,2012,7,July,2012-07-01,195456,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2012,8,August,2012-08-01,181495,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2012,9,September,2012-09-01,146592,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2012,10,October,2012-10-01,118670,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2012,11,November,2012-11-01,97728,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2012,12,December,2012-12-01,90748,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2013,1,January,2013-01-01,48417,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2013,2,February,2013-02-01,55334,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2013,3,March,2013-03-01,76084,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2013,4,April,2013-04-01,96834,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2013,5,May,2013-05-01,124501,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2013,6,June,2013-06-01,159084,NA,3,NA,NA
Joshua Tree,JOTR,CA,2013,7,July,2013-07-01,193668,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2013,8,August,2013-08-01,179834,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2013,9,September,2013-09-01,145251,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2013,10,October,2013-10-01,117584,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2013,11,November,2013-11-01,96834,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2013,12,December,2013-12-01,89917,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2014,1,January,2014-01-01,55647,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2014,2,February,2014-02-01,63596,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2014,3,March,2014-03-01,87445,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2014,4,April,2014-04-01,111293,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2014,5,May,2014-05-01,143091,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2014,6,June,2014-06-01,182839,NA,3,NA,NA
Joshua Tree,JOTR,CA,2014,7,July,2014-07-01,222587,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2014,8,August,2014-08-01,206688,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2014,9,September,2014-09-01,166940,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2014,10,October,2014-10-01,135142,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2014,11,November,2014-11-01,111293,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2014,12,December,2014-12-01,103344,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2015,1,January,2015-01-01,70901,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2015,2,February,2015-02-01,81030,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2015,3,March,2015-03-01,111417,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2015,4,April,2015-04-01,141803,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2015,5,May,2015-05-01,182318,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2015,6,June,2015-06-01,232962,NA,3,NA,NA
Joshua Tree,JOTR,CA,2015,7,July,2015-07-01,283606,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2015,8,August,2015-08-01,263348,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2015,9,September,2015-09-01,212704,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2015,10,October,2015-10-01,172189,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2015,11,November,2015-11-01,141803,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2015,12,December,2015-12-01,131674,NA,2.3,NA,NA
Joshua Tree,JOTR,CA,2016,1,January,2016-01-01,87685,NA,2.1,NA,NA
Joshua Tree,JOTR,CA,2016,2,February,2016-02-01,100211,NA,1.9,NA,NA
Joshua Tree,JOTR,CA,2016,3,March,2016-03-01,137791,NA,2.4,NA,NA
Joshua Tree,JOTR,CA,2016,4,April,2016-04-01,175370,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2016,5,May,2016-05-01,225476,NA,3.1,NA,NA
Joshua Tree,JOTR,CA,2016,6,June,2016-06-01,288108,NA,3,NA,NA
Joshua Tree,JOTR,CA,2016,7,July,2016-07-01,350740,NA,2.7,NA,NA
Joshua Tree,JOTR,CA,2016,8,August,2016-08-01,325687,NA,2.6,NA,NA
Joshua Tree,JOTR,CA,2016,9,September,2016-09-01,263055,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2016,10,October,2016-10-01,212949,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2016,11,November,2016-11-01,175370,NA,2.5,NA,NA
Joshua Tree,JOTR,CA,2016,12,December,2016-12-01,162844,NA,2.3,NA,NA
Katmai,KATM,AK,2007,1,January,2007-01-01,2892,NA,2.1,NA,NA
Katmai,KATM,AK,2007,2,February,2007-02-01,3305,NA,1.9,NA,NA
Katmai,KATM,AK,2007,3,March,2007-03-01,4545,NA,2.4,NA,NA
Katmai,KATM,AK,2007,4,April,2007-04-01,5784,NA,2.7,NA,NA
Katmai,KATM,AK,2007,5,May,2007-05-01,7437,NA,3.1,NA,NA
Katmai,KATM,AK,2007,6,June,2007-06-01,9503,NA,3,NA,NA
Katmai,KATM,AK,2007,7,July,2007-07-01,11569,NA,2.7,NA,NA
Katmai,KATM,AK,2007,8,August,2007-08-01,10742,NA,2.6,NA,NA
Katmai,KATM,AK,2007,9,September,2007-09-01,8677,NA,2.5,NA,NA
Katmai,KATM,AK,2007,10,October,2007-10-01,7024,NA,2.5,NA,NA
Katmai,KATM,AK,2007,11,November,2007-11-01,5784,NA,2.5,NA,NA
Katmai,KATM,AK,2007,12,December,2007-12-01,5371,NA,2.3,NA,NA
Katmai,KATM,AK,2008,1,January,2008-01-01,279,NA,2.1,NA,NA
Katmai,KATM,AK,2008,2,February,2008-02-01,319,NA,1.9,NA,NA
Katmai,KATM,AK,2008,3,March,2008-03-01,438,NA,2.4,NA,NA
Katmai,KATM,AK,2008,4,April,2008-04-01,558,NA,2.7,NA,NA
Katmai,KATM,AK,2008,5,May,2008-05-01,717,NA,3.1,NA,NA
Katmai,KATM,AK,2008,6,June,2008-06-01,917,NA,3,NA,NA
Katmai,KATM,AK,2008,7,July,2008-07-01,1116,NA,2.7,NA,NA
Katmai,KATM,AK,2008,8,August,2008-08-01,1036,NA,2.6,NA,NA
Katmai,KATM,AK,2008,9,September,2008-09-01,837,NA,2.5,NA,NA
Katmai,KATM,AK,2008,10,October,2008-10-01,677,NA,2.5,NA,NA
Katmai,KATM,AK,2008,11,November,2008-11-01,558,NA,2.5,NA,NA
Katmai,KATM,AK,2008,12,December,2008-12-01,518,NA,2.3,NA,NA
Katmai,KATM,AK,2009,1,January,2009-01-01,1506,NA,2.1,NA,NA
Katmai,KATM,AK,2009,2,February,2009-02-01,1721,NA,1.9,NA,NA
Katmai,KATM,AK,2009,3,March,2009-03-01,2367,NA,2.4,NA,NA
Katmai,KATM,AK,2009,4,April,2009-04-01,3012,NA,2.7,NA,NA
Katmai,KATM,AK,2009,5,May,2009-05-01,3873,NA,3.1,NA,NA
Katmai,KATM,AK,2009,6,June,2009-06-01,4949,NA,3,NA,NA
Katmai,KATM,AK,2009,7,July,2009-07-01,6025,NA,2.7,NA,NA
Katmai,KATM,AK,2009,8,August,2009-08-01,5595,NA,2.6,NA,NA
Katmai,KATM,AK,2009,9,September,2009-09-01,4519,NA,2.5,NA,NA
Katmai,KATM,AK,2009,10,October,2009-10-01,3658,NA,2.5,NA,NA
Katmai,KATM,AK,2009,11,November,2009-11-01,3012,NA,2.5,NA,NA
Katmai,KATM,AK,2009,12,December,2009-12-01,2797,NA,2.3,NA,NA
Katmai,KATM,AK,2010,1,January,2010-01-01,1931,NA,2.1,NA,NA
Katmai,KATM,AK,2010,2,February,2010-02-01,2207,NA,1.9,NA,NA
Katmai,KATM,AK,2010,3,March,2010-03-01,3034,NA,2.4,NA,NA
Katmai,KATM,AK,2010,4,April,2010-04-01,3862,NA,2.7,NA,NA
Katmai,KATM,AK,2010,5,May,2010-05-01,4965,NA,3.1,NA,NA
Katmai,KATM,AK,2010,6,June,2010-06-01,6345,NA,3,NA,NA
Katmai,KATM,AK,2010,7,July,2010-07-01,7724,NA,2.7,NA,NA
Katmai,KATM,AK,2010,8,August,2010-08-01,7172,NA,2.6,NA,NA
Katmai,KATM,AK,2010,9,September,2010-09-01,5793,NA,2.5,NA,NA
Katmai,KATM,AK,2010,10,October,2010-10-01,4690,NA,2.5,NA,NA
Katmai,KATM,AK,2010,11,November,2010-11-01,3862,NA,2.5,NA,NA
Katmai,KATM,AK,2010,12,December,2010-12-01,3586,NA,2.3,NA,NA
Katmai,KATM,AK,2011,1,January,2011-01-01,1713,NA,2.1,NA,NA
Katmai,KATM,AK,2011,2,February,2011-02-01,1958,NA,1.9,NA,NA
Katmai,KATM,AK,2011,3,March,2011-03-01,2692,NA,2.4,NA,NA
Katmai,KATM,AK,2011,4,April,2011-04-01,3426,NA,2.7,NA,NA
Katmai,KATM,AK,2011,5,May,2011-05-01,4405,NA,3.1,NA,NA
Katmai,KATM,AK,2011,6,June,2011-06-01,5628,NA,3,NA,NA
Katmai,KATM,AK,2011,7,July,2011-07-01,6851,NA,2.7,NA,NA
Katmai,KATM,AK,2011,8,August,2011-08-01,6362,NA,2.6,NA,NA
Katmai,KATM,AK,2011,9,September,2011-09-01,5139,NA,2.5,NA,NA
Katmai,KATM,AK,2011,10,October,2011-10-01,4160,NA,2.5,NA,NA
Katmai,KATM,AK,2011,11,November,2011-11-01,3426,NA,2.5,NA,NA
Katmai,KATM,AK,2011,12,December,2011-12-01,3181,NA,2.3,NA,NA
Katmai,KATM,AK,2012,1,January,2012-01-01,1394,NA,2.1,NA,NA
Katmai,KATM,AK,2012,2,February,2012-02-01,1593,NA,1.9,NA,NA
Katmai,KATM,AK,2012,3,March,2012-03-01,2190,NA,2.4,NA,NA
Katmai,KATM,AK,2012,4,April,2012-04-01,2787,NA,2.7,NA,NA
Katmai,KATM,AK,2012,5,May,2012-05-01,3584,NA,3.1,NA,NA
Katmai,KATM,AK,2012,6,June,2012-06-01,4579,NA,3,NA,NA
Katmai,KATM,AK,2012,7,July,2012-07-01,5575,NA,2.7,NA,NA
Katmai,KATM,AK,2012,8,August,2012-08-01,5176,NA,2.6,NA,NA
Katmai,KATM,AK,2012,9,September,2012-09-01,4181,NA,2.5,NA,NA
Katmai,KATM,AK,2012,10,October,2012-10-01,3385,NA,2.5,NA,NA
Katmai,KATM,AK,2012,11,November,2012-11-01,2787,NA,2.5,NA,NA
Katmai,KATM,AK,2012,12,December,2012-12-01,2588,NA,2.3,NA,NA
Katmai,KATM,AK,2013,1,January,2013-01-01,1014,NA,2.1,NA,NA
Katmai,KATM,AK,2013,2,February,2013-02-01,1159,NA,1.9,NA,NA
Katmai,KATM,AK,2013,3,March,2013-03-01,1593,NA,2.4,NA,NA
Katmai,KATM,AK,2013,4,April,2013-04-01,2028,NA,2.7,NA,NA
Katmai,KATM,AK,2013,5,May,2013-05-01,2607,NA,3.1,NA,NA
Katmai,KATM,AK,2013,6,June,2013-06-01,3331,NA,3,NA,NA
Katmai,KATM,AK,2013,7,July,2013-07-01,4055,NA,2.7,NA,NA
Katmai,KATM,AK,2013,8,August,2013-08-01,3766,NA,2.6,NA,NA
Katmai,KATM,AK,2013,9,September,2013-09-01,3041,NA,2.5,NA,NA
Katmai,KATM,AK,2013,10,October,2013-10-01,2462,NA,2.5,NA,NA
Katmai,KATM,AK,2013,11,November,2013-11-01,2028,NA,2.5,NA,NA
Katmai,KATM,AK,2013,12,December,2013-12-01,1883,NA,2.3,NA,NA
Katmai,KATM,AK,2014,1,January,2014-01-01,1081,NA,2.1,NA,NA
Katmai,KATM,AK,2014,2,February,2014-02-01,1236,NA,1.9,NA,NA
Katmai,KATM,AK,2014,3,March,2014-03-01,1699,NA,2.4,NA,NA
Katmai,KATM,AK,2014,4,April,2014-04-01,2163,NA,2.7,NA,NA
Katmai,KATM,AK,2014,5,May,2014-05-01,2781,NA,3.1,NA,NA
Katmai,KATM,AK,2014,6,June,2014-06-01,3553,NA,3,NA,NA
Katmai,KATM,AK,2014,7,July,2014-07-01,4325,NA,2.7,NA,NA
Katmai,KATM,AK,2014,8,August,2014-08-01,4016,NA,2.6,NA,NA
Katmai,KATM,AK,2014,9,September,2014-09-01,3244,NA,2.5,NA,NA
Katmai,KATM,AK,2014,10,October,2014-10-01,2626,NA,2.5,NA,NA
Katmai,KATM,AK,2014,11,November,2014-11-01,2163,NA,2.5,NA,NA
Katmai,KATM,AK,2014,12,December,2014-12-01,2008,NA,2.3,NA,NA
Katmai,KATM,AK,2015,1,January,2015-01-01,1324,NA,2.1,NA,NA
Katmai,KATM,AK,2015,2,February,2015-02-01,1513,NA,1.9,NA,NA
Katmai,KATM,AK,2015,3,March,2015-03-01,2080,NA,2.4,NA,NA
Katmai,KATM,AK,2015,4,April,2015-04-01,2647,NA,2.7,NA,NA
Katmai,KATM,AK,2015,5,May,2015-05-01,3404,NA,3.1,NA,NA
Katmai,KATM,AK,2015,6,June,2015-06-01,4349,NA,3,NA,NA
Katmai,KATM,AK,2015,7,July,2015-07-01,5295,NA,2.7,NA,NA
Katmai,KATM,AK,2015,8,August,2015-08-01,4916,NA,2.6,NA,NA
Katmai,KATM,AK,2015,9,September,2015-09-01,3971,NA,2.5,NA,NA
Katmai,KATM,AK,2015,10,October,2015-10-01,3215,NA,2.5,NA,NA
Katmai,KATM,AK,2015,11,November,2015-11-01,2647,NA,2.5,NA,NA
Katmai,KATM,AK,2015,12,December,2015-12-01,2458,NA,2.3,NA,NA
Katmai,KATM,AK,2016,1,January,2016-01-01,1324,NA,2.1,NA,NA
Katmai,KATM,AK,2016,2,February,2016-02-01,1513,NA,1.9,NA,NA
Katmai,KATM,AK,2016,3,March,2016-03-01,2080,NA,2.4,NA,NA
Katmai,KATM,AK,2016,4,April,2016-04-01,2647,NA,2.7,NA,NA
Katmai,KATM,AK,2016,5,May,2016-05-01,3404,NA,3.1,NA,NA
Katmai,KATM,AK,2016,6,June,2016-06-01,4349,NA,3,NA,NA
Katmai,KATM,AK,2016,7,July,2016-07-01,5295,NA,2.7,NA,NA
